2019-10-04 23:39:09.039452	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Age	Age units	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR000DVP/	ENCSR000DVP	ChIP-seq	TF ChIP-seq	CTCF	CTCF	endothelial cell of umbilical vein male newborn	endothelial cell of umbilical vein	CTCF ChIP-seq on human HUVEC	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HRZ/,/files/ENCFF001HSA/,/files/ENCFF001HSB/,/files/ENCFF001HSC/,/files/ENCFF001HSD/,/files/ENCFF001HSE/,/files/ENCFF001HSG/,/files/ENCFF001HSH/,/files/ENCFF001HSL/,/files/ENCFF001HSN/,/files/ENCFF001XSJ/,/files/ENCFF001XSK/,/files/ENCFF001XSL/,/files/ENCFF001XSM/,/files/ENCFF002DDH/,/files/ENCFF026EID/,/files/ENCFF845YSC/,/files/ENCFF089UIV/,/files/ENCFF289VFU/,/files/ENCFF622IWH/,/files/ENCFF358WAO/,/files/ENCFF030QXK/,/files/ENCFF185BOJ/,/files/ENCFF978UEA/	ENCBS834QWR,ENCBS404KTX	2,1	1	ENCAB000AFP	Homo sapiens	newborn	unknown											/replicates/af6d1276-93c4-4ae0-9c4b-6923e82390a4/,/replicates/e5d63d82-891d-43ee-bf18-49acb6ed7974/
/experiments/ENCSR445QRF/	ENCSR445QRF	ChIP-seq	TF ChIP-seq	HNF4A	HNF4A	liver female child (4 years)	liver	Chip-Seq on HNF4A-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF435TOG/,/files/ENCFF366KUG/,/files/ENCFF927UXE/,/files/ENCFF475HAH/,/files/ENCFF417XGQ/,/files/ENCFF172NQP/,/files/ENCFF058OZQ/,/files/ENCFF658AIS/,/files/ENCFF309PIL/,/files/ENCFF893AYJ/,/files/ENCFF770KHN/,/files/ENCFF179EEK/,/files/ENCFF838TLG/,/files/ENCFF352PXN/,/files/ENCFF673VPE/,/files/ENCFF477KMO/,/files/ENCFF745QWG/,/files/ENCFF957IBE/,/files/ENCFF068ZIQ/,/files/ENCFF639EJK/,/files/ENCFF837QHJ/,/files/ENCFF472OXH/,/files/ENCFF646VSL/,/files/ENCFF095RAG/,/files/ENCFF518GRP/,/files/ENCFF574JJN/,/files/ENCFF924XUU/,/files/ENCFF869BCE/,/files/ENCFF028IJX/,/files/ENCFF374OPD/,/files/ENCFF618OVE/,/files/ENCFF901DDA/,/files/ENCFF798EUL/,/files/ENCFF352XJS/,/files/ENCFF229IAR/,/files/ENCFF088ETE/,/files/ENCFF565HEZ/,/files/ENCFF524OMS/,/files/ENCFF201MOM/,/files/ENCFF723BBU/,/files/ENCFF370VQE/,/files/ENCFF562IOY/	ENCBS401URL	1,2	1	ENCAB000AHP	Homo sapiens	child	4	year										/replicates/0be751e1-8ce0-4258-9b0b-bb656d0c9d7a/,/replicates/7ab7fa5a-2a9a-4c78-9839-219d559070e3/
/experiments/ENCSR205FOW/	ENCSR205FOW	ChIP-seq	TF ChIP-seq	ATF3	ATF3	liver female child (4 years)	liver	Chip-Seq on ATF3-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF493MHV/,/files/ENCFF765QGX/,/files/ENCFF988XFX/,/files/ENCFF910AAQ/,/files/ENCFF292TGM/,/files/ENCFF109NVQ/,/files/ENCFF515NYK/,/files/ENCFF585SIV/,/files/ENCFF811WQQ/,/files/ENCFF025EPQ/,/files/ENCFF337BVC/,/files/ENCFF794LJO/,/files/ENCFF967QUY/,/files/ENCFF246YDK/,/files/ENCFF566FVB/,/files/ENCFF643ERU/,/files/ENCFF996PYT/,/files/ENCFF876KCK/,/files/ENCFF476XCQ/,/files/ENCFF069OPS/,/files/ENCFF368FBI/,/files/ENCFF654HCG/,/files/ENCFF030BJR/,/files/ENCFF005SBK/,/files/ENCFF765DQP/,/files/ENCFF128ZQH/,/files/ENCFF853ZNE/,/files/ENCFF315FCJ/,/files/ENCFF502PFD/,/files/ENCFF715XIY/,/files/ENCFF781QSZ/,/files/ENCFF290QTK/,/files/ENCFF214HUH/,/files/ENCFF379HKK/,/files/ENCFF521EJT/,/files/ENCFF601UUP/,/files/ENCFF829GGC/,/files/ENCFF765YOQ/,/files/ENCFF521FKC/,/files/ENCFF128CWH/,/files/ENCFF146NMG/,/files/ENCFF327MYH/,/files/ENCFF328EUU/,/files/ENCFF782SGI/,/files/ENCFF614BYF/,/files/ENCFF655AOY/,/files/ENCFF655QZP/,/files/ENCFF996MTB/,/files/ENCFF671PZR/,/files/ENCFF864ZLI/,/files/ENCFF539KBN/,/files/ENCFF229XRU/,/files/ENCFF643PNJ/,/files/ENCFF789XEL/,/files/ENCFF966CBP/,/files/ENCFF963GDB/	ENCBS401URL	1,2	1	ENCAB000ADZ	Homo sapiens	child	4	year										/replicates/edb59184-5edd-4b81-b72f-eb16f61626c3/,/replicates/58d8121e-0f32-4772-9f48-6bd7198df440/
/experiments/ENCSR386YIH/	ENCSR386YIH	ChIP-seq	TF ChIP-seq	SP1	SP1	liver female child (4 years)	liver	Chip-Seq on SP1-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF551VXN/,/files/ENCFF296VAW/,/files/ENCFF337PRN/,/files/ENCFF981DGF/,/files/ENCFF119WME/,/files/ENCFF681WWA/,/files/ENCFF217HIN/,/files/ENCFF073FBT/,/files/ENCFF210JCR/,/files/ENCFF252WQT/,/files/ENCFF526PQC/,/files/ENCFF847LGV/,/files/ENCFF452QOQ/,/files/ENCFF693ZNN/,/files/ENCFF155UYD/,/files/ENCFF191HFX/,/files/ENCFF598HWF/,/files/ENCFF714CVR/,/files/ENCFF297BUU/,/files/ENCFF005IMC/,/files/ENCFF433EFF/,/files/ENCFF881OTB/,/files/ENCFF842FFW/,/files/ENCFF956WZS/,/files/ENCFF957OFG/,/files/ENCFF299MPV/,/files/ENCFF458ZDH/,/files/ENCFF571ICH/,/files/ENCFF771SVJ/,/files/ENCFF594WYE/,/files/ENCFF902SXI/,/files/ENCFF672UVA/,/files/ENCFF571PKW/,/files/ENCFF139YFA/,/files/ENCFF084INO/,/files/ENCFF017YUI/,/files/ENCFF226DXJ/,/files/ENCFF027RDL/,/files/ENCFF654RGN/,/files/ENCFF795KYQ/,/files/ENCFF307RFF/,/files/ENCFF349CGX/	ENCBS401URL	1,2	1	ENCAB000AKY	Homo sapiens	child	4	year										/replicates/b0bef7a5-dfa4-430a-bbe7-f9239031902f/,/replicates/dbcb1105-f0d5-4eaa-b6ee-00b4a07ee26e/
/experiments/ENCSR549WAU/	ENCSR549WAU	ChIP-seq	TF ChIP-seq	CTCF	CTCF	stomach male adult (54 years)	stomach	CTCF ChIP-seq on human stomach	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF300ZLQ/,/files/ENCFF643OCA/,/files/ENCFF658ZTF/,/files/ENCFF209DDU/,/files/ENCFF981KMS/,/files/ENCFF374OTR/,/files/ENCFF145ENZ/,/files/ENCFF740FSP/,/files/ENCFF560VSK/,/files/ENCFF539GCT/,/files/ENCFF108QPP/,/files/ENCFF088QXS/,/files/ENCFF220VAH/,/files/ENCFF828ASK/,/files/ENCFF189ECF/,/files/ENCFF362CBG/,/files/ENCFF684OBP/,/files/ENCFF716PBW/	ENCBS424ANS	1	1	ENCAB830JLB	Homo sapiens	adult	54	year										/replicates/034dbada-1890-4eef-a3c7-594b980cf042/
/experiments/ENCSR558HTE/	ENCSR558HTE	ChIP-seq	TF ChIP-seq	CTCF	CTCF	transverse colon female adult (51 year)	transverse colon	CTCF ChIP-seq on human transverse colon	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF339UFF/,/files/ENCFF422OJZ/,/files/ENCFF342VAQ/,/files/ENCFF263IJB/,/files/ENCFF025CMC/,/files/ENCFF604JZN/,/files/ENCFF860UXP/,/files/ENCFF423DFR/,/files/ENCFF088TUO/,/files/ENCFF628ZLI/,/files/ENCFF369UWV/,/files/ENCFF465DFF/,/files/ENCFF731YRQ/,/files/ENCFF538QPY/,/files/ENCFF748PHO/,/files/ENCFF059FKD/,/files/ENCFF919KHH/,/files/ENCFF486CMI/	ENCBS360EPF	1	1	ENCAB830JLB	Homo sapiens	adult	51	year										/replicates/9c39a478-7800-47a8-9185-b4a83477ae6a/
/experiments/ENCSR178NTX/	ENCSR178NTX	ChIP-seq	TF ChIP-seq	eGFP-CUX1	CUX1	K562 genetically modified using CRISPR	K562	eGFP-CUX1 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF271YWH/,/files/ENCFF368YOV/,/files/ENCFF494KWC/,/files/ENCFF197WLE/,/files/ENCFF826QKF/,/files/ENCFF320OTV/,/files/ENCFF107DVQ/,/files/ENCFF121MMO/,/files/ENCFF795RZC/,/files/ENCFF904IPO/,/files/ENCFF135DHK/,/files/ENCFF912HUI/,/files/ENCFF769QZE/,/files/ENCFF578QVH/,/files/ENCFF010BGE/,/files/ENCFF364SQI/,/files/ENCFF758WOZ/,/files/ENCFF813QPT/,/files/ENCFF888EUI/,/files/ENCFF631VJI/,/files/ENCFF012WGB/,/files/ENCFF098YSL/,/files/ENCFF589UVV/,/files/ENCFF060WJH/,/files/ENCFF051GPS/,/files/ENCFF893ZTX/,/files/ENCFF106FBD/,/files/ENCFF501NLR/,/files/ENCFF750FXL/,/files/ENCFF897IOX/,/files/ENCFF415OJD/,/files/ENCFF784YPB/,/files/ENCFF169EQA/,/files/ENCFF635HBX/,/files/ENCFF600ROI/,/files/ENCFF834DYD/,/files/ENCFF697RVN/,/files/ENCFF082KHJ/,/files/ENCFF364UJT/,/files/ENCFF269RQQ/,/files/ENCFF615DHV/,/files/ENCFF526PFS/,/files/ENCFF193JMA/,/files/ENCFF695CPH/	ENCBS544POC,ENCBS613PZU	1,2	1	ENCAB728YTO	Homo sapiens	adult	53	year										/replicates/5222e318-ec41-4bc8-8f7b-faec5d94a4e0/,/replicates/be720ba7-1105-4c20-aed8-3cbf43b163fb/
/experiments/ENCSR998AJK/	ENCSR998AJK	ChIP-seq	TF ChIP-seq	NRF1	NRF1	K562	K562	NRF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF655PTL/,/files/ENCFF883WVV/,/files/ENCFF405QFN/,/files/ENCFF002DPA/,/files/ENCFF002DPF/,/files/ENCFF002EFX/,/files/ENCFF002EFZ/,/files/ENCFF966TQS/,/files/ENCFF113EKC/,/files/ENCFF657EBT/,/files/ENCFF288BMB/,/files/ENCFF406JKC/,/files/ENCFF774YNB/,/files/ENCFF816USM/,/files/ENCFF836FKF/,/files/ENCFF616OKD/,/files/ENCFF493ABN/,/files/ENCFF563JEN/,/files/ENCFF986GTB/,/files/ENCFF615FDE/,/files/ENCFF036DUA/,/files/ENCFF931KMU/,/files/ENCFF713PLO/,/files/ENCFF744SAJ/,/files/ENCFF897ZRQ/,/files/ENCFF328DWU/,/files/ENCFF295YFY/,/files/ENCFF010NSU/,/files/ENCFF219SON/,/files/ENCFF138RWJ/,/files/ENCFF263SML/,/files/ENCFF978MYZ/,/files/ENCFF564CXM/,/files/ENCFF675LCH/,/files/ENCFF933GGT/,/files/ENCFF722LJA/,/files/ENCFF552SBR/,/files/ENCFF981BVY/,/files/ENCFF271IWM/,/files/ENCFF911DQZ/,/files/ENCFF849QQG/,/files/ENCFF385KDZ/,/files/ENCFF098QAR/,/files/ENCFF645UIM/,/files/ENCFF387LCD/,/files/ENCFF490KOA/,/files/ENCFF701HLA/,/files/ENCFF739EUG/,/files/ENCFF999GFD/,/files/ENCFF782YFS/,/files/ENCFF920TBG/,/files/ENCFF762NRN/,/files/ENCFF002WSS/,/files/ENCFF905MTJ/,/files/ENCFF809MSQ/,/files/ENCFF985BIH/	ENCBS293ZDP,ENCBS232KKV	2,1	1	ENCAB000BLK	Homo sapiens	adult	53	year										/replicates/4538b29c-700e-47e2-815e-a2cf557f2170/,/replicates/165d4a3a-7556-4ec3-8f47-d0f5f2e1cdea/
/experiments/ENCSR304IVU/	ENCSR304IVU	ChIP-seq	TF ChIP-seq	POLR2A	POLR2A	breast epithelium female adult (51 year)	breast epithelium	POLR2A ChIP-seq on human breast epithelium	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF074WTD/,/files/ENCFF784DME/,/files/ENCFF194CKI/,/files/ENCFF378CDM/,/files/ENCFF959CSW/,/files/ENCFF136USC/,/files/ENCFF692HMO/,/files/ENCFF760ECN/,/files/ENCFF920BPA/,/files/ENCFF978GEZ/,/files/ENCFF294TAI/,/files/ENCFF162UZK/,/files/ENCFF360SVY/,/files/ENCFF324UHK/,/files/ENCFF575RKM/,/files/ENCFF935HKA/,/files/ENCFF839CVW/,/files/ENCFF013FRY/	ENCBS824TRN	1	1	ENCAB871WRG	Homo sapiens	adult	51	year										/replicates/ad2ad80d-8a87-476b-bd14-c80f36166fb6/
/experiments/ENCSR124VXG/	ENCSR124VXG	ChIP-seq	TF ChIP-seq	EP300	EP300	A549 treated with 100 nM dexamethasone for 12 hours	A549	EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.	Tim Reddy, Duke	GGR	released	/files/ENCFF068NEI/,/files/ENCFF393JGE/,/files/ENCFF567ISB/,/files/ENCFF402OMZ/,/files/ENCFF868IEG/,/files/ENCFF963FPY/,/files/ENCFF773FLR/,/files/ENCFF892SKA/,/files/ENCFF177LVC/,/files/ENCFF863ZVY/,/files/ENCFF438LIB/,/files/ENCFF956UIZ/,/files/ENCFF155ADT/,/files/ENCFF072KWT/,/files/ENCFF863JZF/	ENCBS561RRL,ENCBS162TUK,ENCBS417GDL	1,2,3	1	ENCAB741LTD	Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			12	hour				/replicates/5847b4c8-2843-4e62-8ad0-50439d16280a/,/replicates/d98360e9-83a1-4e5c-bedc-b8ae0b7f5c56/,/replicates/2cd63551-c0ec-4335-8ac1-7841a20edd31/
/experiments/ENCSR739IHN/	ENCSR739IHN	ChIP-seq	TF ChIP-seq	TBX21	TBX21	GM12878	GM12878	TBX21 ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF360YAQ/,/files/ENCFF838KAW/,/files/ENCFF881YFO/,/files/ENCFF315WXD/,/files/ENCFF551RMT/,/files/ENCFF849OLW/,/files/ENCFF640ZFH/,/files/ENCFF921QCO/,/files/ENCFF773LZZ/,/files/ENCFF166BQM/,/files/ENCFF060HWM/,/files/ENCFF263ZFX/,/files/ENCFF429UOC/,/files/ENCFF096FPV/,/files/ENCFF193RDB/,/files/ENCFF672AJR/,/files/ENCFF902EUL/,/files/ENCFF866DMK/,/files/ENCFF869HSY/,/files/ENCFF927ELR/,/files/ENCFF300OJT/,/files/ENCFF548STS/,/files/ENCFF822WHM/,/files/ENCFF360EFO/,/files/ENCFF391HXH/,/files/ENCFF002LJX/,/files/ENCFF980GMH/,/files/ENCFF971VHK/,/files/ENCFF749YTS/,/files/ENCFF565ZLF/,/files/ENCFF942LAH/,/files/ENCFF483RCB/,/files/ENCFF335EMP/,/files/ENCFF858QNH/,/files/ENCFF621OLL/,/files/ENCFF227UQV/,/files/ENCFF403XWJ/,/files/ENCFF957SYD/,/files/ENCFF112GWM/,/files/ENCFF956ZCR/,/files/ENCFF515HWO/,/files/ENCFF362HQV/,/files/ENCFF405NFV/,/files/ENCFF657MVE/	ENCBS339VHO,ENCBS389LEA	2,1	1	ENCAB068YVT	Homo sapiens	adult	unknown											/replicates/47088ab3-7ec8-463f-b80c-c5ed50fd2fef/,/replicates/bf592687-67ec-4df5-baab-b7cd61b1d8fb/
/experiments/ENCSR225OKX/	ENCSR225OKX	ChIP-seq	TF ChIP-seq	CTCF	CTCF	omental fat pad female adult (51 year)	omental fat pad	CTCF ChIP-seq on human omental fat pad	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF968OEO/,/files/ENCFF167BYO/,/files/ENCFF541AWB/,/files/ENCFF064JUN/,/files/ENCFF034TFU/,/files/ENCFF087JTH/,/files/ENCFF596ARM/,/files/ENCFF407QZN/,/files/ENCFF728JUW/,/files/ENCFF589JXQ/,/files/ENCFF265JAY/,/files/ENCFF517HGL/,/files/ENCFF644AON/,/files/ENCFF993HEZ/,/files/ENCFF590MYW/,/files/ENCFF606IEQ/,/files/ENCFF217FNA/,/files/ENCFF668UDC/	ENCBS971HUW	1	1	ENCAB830JLB	Homo sapiens	adult	51	year										/replicates/d52745cc-d9f9-4abe-a92d-447f9f543e9b/
/experiments/ENCSR703TNG/	ENCSR703TNG	ChIP-seq	TF ChIP-seq	3xFLAG-RAD21	RAD21	MCF-7 genetically modified using CRISPR	MCF-7	Chip-Seq on MCF7	Richard Myers, HAIB	ENCODE	released	/files/ENCFF168EDT/,/files/ENCFF585ZIB/,/files/ENCFF594DJD/,/files/ENCFF059UOO/,/files/ENCFF614KAI/,/files/ENCFF717AFR/,/files/ENCFF108WXX/,/files/ENCFF166EDF/,/files/ENCFF804APM/,/files/ENCFF273NJG/,/files/ENCFF849XRU/,/files/ENCFF199WOT/,/files/ENCFF374VVK/,/files/ENCFF448WRI/,/files/ENCFF520RNS/,/files/ENCFF466TRI/,/files/ENCFF444BKL/,/files/ENCFF321FDD/,/files/ENCFF792ZHJ/,/files/ENCFF593SAN/,/files/ENCFF375QZM/,/files/ENCFF846JKX/,/files/ENCFF535LOU/,/files/ENCFF969FLL/,/files/ENCFF955RIY/,/files/ENCFF337KIG/,/files/ENCFF548ACS/,/files/ENCFF139PGF/,/files/ENCFF994IUG/,/files/ENCFF513QHS/,/files/ENCFF112TRV/,/files/ENCFF236YNF/,/files/ENCFF008LIL/,/files/ENCFF329EKU/,/files/ENCFF568JRC/,/files/ENCFF081TVG/,/files/ENCFF813NOM/,/files/ENCFF152BRF/,/files/ENCFF264FDU/,/files/ENCFF467MVO/	ENCBS974BZV,ENCBS873NNF	1,2	1	ENCAB697XQW	Homo sapiens	adult	69	year										/replicates/93f6b8ac-92d2-4ebc-8cf8-76c0ca3a39f7/,/replicates/5c8d02ce-a8c4-48ed-84be-46446e214684/
/experiments/ENCSR713SXF/	ENCSR713SXF	ChIP-seq	TF ChIP-seq	CTCF	CTCF	cardiac muscle cell originated from RUES2	cardiac muscle cell		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF562AGE/,/files/ENCFF689PWV/,/files/ENCFF096TTP/,/files/ENCFF388XOP/,/files/ENCFF593RBZ/,/files/ENCFF466BIR/,/files/ENCFF348ECW/,/files/ENCFF360TJN/,/files/ENCFF245CGB/,/files/ENCFF863ZIN/,/files/ENCFF407RSB/,/files/ENCFF024GZU/,/files/ENCFF785YIF/,/files/ENCFF340MCD/,/files/ENCFF583DWN/,/files/ENCFF622LED/,/files/ENCFF056RTG/,/files/ENCFF251QXA/,/files/ENCFF504CYN/,/files/ENCFF049OAE/	ENCBS343AKO	1	1	ENCAB000AXX	Homo sapiens	embryonic	unknown											/replicates/659c2f16-bc3e-4612-8b4b-addf4ffa9547/
/experiments/ENCSR859JGF/	ENCSR859JGF	ChIP-seq	TF ChIP-seq	ATM	ATM	HepG2	HepG2	ATM ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF912CWH/,/files/ENCFF104CPV/,/files/ENCFF766JQJ/,/files/ENCFF700HES/,/files/ENCFF655ZKU/,/files/ENCFF998ZXC/,/files/ENCFF600JYB/,/files/ENCFF257CJR/,/files/ENCFF814BHO/,/files/ENCFF160VKI/,/files/ENCFF189IAC/,/files/ENCFF760OAU/,/files/ENCFF547MBX/,/files/ENCFF119VWG/,/files/ENCFF663GZD/,/files/ENCFF595JOL/,/files/ENCFF017ACO/,/files/ENCFF627MTB/,/files/ENCFF668CRG/,/files/ENCFF465OFU/,/files/ENCFF476ETP/,/files/ENCFF428ZAR/,/files/ENCFF950HDR/,/files/ENCFF586KFO/,/files/ENCFF988FYL/,/files/ENCFF943LYC/,/files/ENCFF844MJH/,/files/ENCFF044TWJ/,/files/ENCFF792GGD/,/files/ENCFF626NRC/,/files/ENCFF840BME/,/files/ENCFF339RRU/,/files/ENCFF389KFX/,/files/ENCFF782TNO/,/files/ENCFF503CED/,/files/ENCFF922CJA/,/files/ENCFF389EJE/,/files/ENCFF351IGY/,/files/ENCFF653FZV/,/files/ENCFF710OAN/,/files/ENCFF902IRY/,/files/ENCFF263VMT/,/files/ENCFF906FVB/,/files/ENCFF850GXY/	ENCBS731WFK,ENCBS716YFX	1,2	1	ENCAB219NWE	Homo sapiens	child	15	year										/replicates/a4337e91-dba4-4f5e-8901-a769992d7a49/,/replicates/9553fd2f-fa81-444d-85d1-43cc1f2904c7/
/experiments/ENCSR269TNX/	ENCSR269TNX	ChIP-seq	TF ChIP-seq	3xFLAG-GABPA	GABPA	HepG2 genetically modified using CRISPR	HepG2	Chip-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF921JLH/,/files/ENCFF350SEQ/,/files/ENCFF214GRW/,/files/ENCFF992GVS/,/files/ENCFF185KPG/,/files/ENCFF899AJU/,/files/ENCFF077SLS/,/files/ENCFF895OOM/,/files/ENCFF092EIK/,/files/ENCFF012XJU/,/files/ENCFF888WJV/,/files/ENCFF855MUE/,/files/ENCFF104SOW/,/files/ENCFF083OFO/,/files/ENCFF192BGD/,/files/ENCFF180SMM/,/files/ENCFF842FHZ/,/files/ENCFF617NCB/,/files/ENCFF191PCD/,/files/ENCFF399XDT/,/files/ENCFF254ROB/,/files/ENCFF597VAW/,/files/ENCFF022ZFZ/,/files/ENCFF167QAZ/,/files/ENCFF571PSU/,/files/ENCFF305SID/,/files/ENCFF724DWZ/,/files/ENCFF060UON/,/files/ENCFF480DSN/,/files/ENCFF450SOG/,/files/ENCFF855TOS/,/files/ENCFF716RLN/,/files/ENCFF973JHV/,/files/ENCFF215XMA/,/files/ENCFF754ASE/,/files/ENCFF926MTA/,/files/ENCFF790IOM/,/files/ENCFF209LZU/,/files/ENCFF858PBB/,/files/ENCFF338ZRS/,/files/ENCFF613KAB/,/files/ENCFF981TNW/	ENCBS549TRH,ENCBS980ARE	1,2	1	ENCAB697XQW	Homo sapiens	child	15	year										/replicates/fc14d3f7-68b7-4b29-a81b-4e29bb5e3c38/,/replicates/54335f1e-c0c9-470e-9198-ddd66f0b9be9/
/experiments/ENCSR000BRM/	ENCSR000BRM	ChIP-seq	TF ChIP-seq	SIN3A	SIN3A	A549 treated with 0.02% ethanol for 1 hour	A549	SIN3A ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NGL/,/files/ENCFF000NGO/,/files/ENCFF000NGP/,/files/ENCFF000NGQ/,/files/ENCFF000NGR/,/files/ENCFF000NGS/,/files/ENCFF000NGY/,/files/ENCFF000NHA/,/files/ENCFF001TTL/,/files/ENCFF001TTM/,/files/ENCFF002CFY/,/files/ENCFF193BOZ/,/files/ENCFF327YBD/,/files/ENCFF681HSI/,/files/ENCFF973KMA/,/files/ENCFF805LGC/,/files/ENCFF992XTA/,/files/ENCFF150BKA/,/files/ENCFF154LYO/,/files/ENCFF981DLK/,/files/ENCFF875FMR/,/files/ENCFF339RLO/,/files/ENCFF610HSM/,/files/ENCFF204URJ/,/files/ENCFF064JPH/,/files/ENCFF369URM/,/files/ENCFF004HEL/,/files/ENCFF092AGK/,/files/ENCFF191CUL/,/files/ENCFF241RGJ/,/files/ENCFF896EXB/,/files/ENCFF708HTR/,/files/ENCFF929RKV/,/files/ENCFF825JPM/,/files/ENCFF611UQN/,/files/ENCFF925WSP/,/files/ENCFF486QSF/,/files/ENCFF522RIA/,/files/ENCFF327AHM/,/files/ENCFF620FRR/,/files/ENCFF968NOA/,/files/ENCFF069WDW/,/files/ENCFF362KLR/,/files/ENCFF668XUU/,/files/ENCFF060XTU/,/files/ENCFF762IJZ/,/files/ENCFF040LBM/,/files/ENCFF280FDD/	ENCBS423ENC	1,2	1	ENCAB000AKS	Homo sapiens	adult	58	year	ethanol	CHEBI:16236			1	hour				/replicates/a49d30af-619e-44a7-9f57-a5c9c33ab0b2/,/replicates/bf8369da-18ae-4016-a922-860bdef5f543/
/experiments/ENCSR014GSQ/	ENCSR014GSQ	ChIP-seq	TF ChIP-seq	CTCF	CTCF	adrenal gland female adult (51 year)	adrenal gland	CTCF ChIP-seq on human adrenal gland	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF263EXZ/,/files/ENCFF489JBV/,/files/ENCFF305HRI/,/files/ENCFF312ULR/,/files/ENCFF543QNM/,/files/ENCFF403PJI/,/files/ENCFF424SMT/,/files/ENCFF233CJY/,/files/ENCFF698DYH/,/files/ENCFF047PYH/,/files/ENCFF985ZJL/,/files/ENCFF997SLK/,/files/ENCFF856BHK/,/files/ENCFF965ZSY/,/files/ENCFF117XJK/,/files/ENCFF915QDI/,/files/ENCFF171MSJ/,/files/ENCFF174CEI/	ENCBS055JKA	1	1	ENCAB830JLB	Homo sapiens	adult	51	year										/replicates/f1199a15-da07-4de7-bc19-32a7a840fbfa/
/experiments/ENCSR928API/	ENCSR928API	ChIP-seq	TF ChIP-seq	RFX1	RFX1	HepG2	HepG2	RFX1 ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF232CCO/,/files/ENCFF002DOS/,/files/ENCFF002EIH/,/files/ENCFF343GJG/,/files/ENCFF679YFV/,/files/ENCFF121CLA/,/files/ENCFF579DNE/,/files/ENCFF740KXF/,/files/ENCFF411BAG/,/files/ENCFF958OLE/,/files/ENCFF306GWT/,/files/ENCFF345DEN/,/files/ENCFF521VKK/,/files/ENCFF075ZQQ/,/files/ENCFF717PUZ/,/files/ENCFF152TJZ/,/files/ENCFF996KHW/,/files/ENCFF035WWO/,/files/ENCFF449WCO/,/files/ENCFF861AGJ/,/files/ENCFF737VJU/,/files/ENCFF616QFN/,/files/ENCFF176WOM/,/files/ENCFF523TOV/,/files/ENCFF466ENN/,/files/ENCFF262ATT/,/files/ENCFF826JSB/,/files/ENCFF268JQS/,/files/ENCFF788CJF/,/files/ENCFF909VVP/,/files/ENCFF833PWX/,/files/ENCFF409DRF/,/files/ENCFF786IQC/,/files/ENCFF882OPY/,/files/ENCFF851DCM/,/files/ENCFF233VRT/,/files/ENCFF739QNC/,/files/ENCFF905UQM/,/files/ENCFF507RHE/,/files/ENCFF416XLU/,/files/ENCFF106EZW/,/files/ENCFF458YFL/,/files/ENCFF076BOS/,/files/ENCFF479GQI/	ENCBS560TQP,ENCBS716YFX,ENCBS803ZJJ	1,2,3	1	ENCAB000BCV	Homo sapiens	child	15	year										/replicates/3cd64894-72bb-49eb-a1c3-da10b837b6da/,/replicates/ad81226c-f4eb-4f6a-b175-3584c1846380/,/replicates/50b29e15-d4df-4151-a545-23d087ffe4b3/
