2019-10-05 04:42:49.142567	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_slims=DNA+binding&assay_title=Control+ChIP-seq&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Age	Age units	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR831HVP/	ENCSR831HVP	ChIP-seq	Control ChIP-seq	Control		caudate nucleus male adult (81 year)	caudate nucleus		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF437JQF/,/files/SRR1270456/,/files/SRR1270463/,/files/SRR1270495/,/files/ENCFF359TKK/,/files/ENCFF971GQK/,/files/ENCFF856MUA/,/files/ENCFF057ZIZ/,/files/ENCFF202LMT/,/files/ENCFF523TPJ/,/files/ENCFF417WYY/	ENCBS938UCH	1	3		Homo sapiens	adult	81	year										/replicates/25d36cf9-d7b3-4aad-8d55-dd171843e76f/
/experiments/ENCSR064RLF/	ENCSR064RLF	ChIP-seq	Control ChIP-seq	Control		thymus female embryo (110 days)	thymus		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF078LNR/,/files/ENCFF245PQL/,/files/ENCFF116PQT/,/files/ENCFF917YUP/,/files/ENCFF923SNJ/,/files/ENCFF625BZY/,/files/ENCFF970NQD/,/files/ENCFF234KPB/	ENCBS972VPQ	1	2		Homo sapiens	embryonic	110	day										/replicates/97c6c954-aeb2-41a2-85a3-b4bd82f43d83/
/experiments/ENCSR449RSE/	ENCSR449RSE	ChIP-seq	Control ChIP-seq	Control		muscle of leg female embryo (110 days)	muscle of leg		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF666WRT/,/files/ENCFF301YLR/,/files/ENCFF008FSM/,/files/ENCFF606MUZ/,/files/ENCFF622XBJ/,/files/ENCFF435GJS/	ENCBS404XAC	1	1		Homo sapiens	embryonic	110	day										/replicates/ec98817f-8b9f-4506-8d14-adfce258216d/
/experiments/ENCSR001UFN/	ENCSR001UFN	ChIP-seq	Control ChIP-seq	Control		gastrocnemius medialis female adult (53 years)	gastrocnemius medialis		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF249UEG/,/files/ENCFF598YFV/,/files/ENCFF865BLC/,/files/ENCFF691QIG/,/files/ENCFF164QLT/,/files/ENCFF765QWZ/,/files/ENCFF736RVR/,/files/ENCFF261QBC/,/files/ENCFF607PHU/,/files/ENCFF518UQT/,/files/ENCFF921TSC/,/files/ENCFF706JQG/	ENCBS866HOM	1	1		Homo sapiens	adult	53	year										/replicates/cf946829-004e-4226-8247-7feaebee3bb6/
/experiments/ENCSR000EHM/	ENCSR000EHM	ChIP-seq	Control ChIP-seq	mouse-IgG-control		K562	K562	Control ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000YQB/,/files/ENCFF000YQC/,/files/ENCFF000YQN/,/files/ENCFF000YQO/,/files/ENCFF000YQP/,/files/ENCFF368JQX/,/files/ENCFF648WLU/,/files/ENCFF715JBE/,/files/ENCFF156NSV/,/files/ENCFF414XMJ/,/files/ENCFF732TLR/,/files/ENCFF638ZYS/,/files/ENCFF498SAC/	ENCBS039ENC	1,2	1	ENCAB000AOG	Homo sapiens	adult	53	year										/replicates/77b8b9e5-fdf3-4cb5-86e7-58e4e6184865/,/replicates/1c45a3d0-9501-4089-be64-0b100140adf5/
/experiments/ENCSR149EOW/	ENCSR149EOW	ChIP-seq	Control ChIP-seq	Control		ovary female adult (51 year)	ovary		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF997BAS/,/files/ENCFF634JMR/,/files/ENCFF496PZE/,/files/ENCFF019QSC/,/files/ENCFF084CRM/,/files/ENCFF287JKM/	ENCBS423EPK	1	1		Homo sapiens	adult	51	year										/replicates/aea3fd5e-b69a-48f9-baad-0a55d02154a2/
/experiments/ENCSR557RDB/	ENCSR557RDB	ChIP-seq	Control ChIP-seq	Control		neutrophil	neutrophil		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF784DBC/,/files/ENCFF410DXF/,/files/ENCFF170LRD/,/files/ENCFF485UYV/,/files/ENCFF036GMX/,/files/ENCFF787SDP/,/files/ENCFF184GOD/,/files/ENCFF587HMQ/,/files/ENCFF392UYM/,/files/ENCFF009KPW/,/files/ENCFF944NDZ/,/files/ENCFF087GJL/,/files/ENCFF092HKY/,/files/ENCFF689KUQ/,/files/ENCFF557VQL/,/files/ENCFF895WPT/	ENCBS360EQL,ENCBS462VZJ	1,2	1		Homo sapiens	unknown	unknown											/replicates/788622c1-ac13-46dc-91c6-1fd0ceb40b81/,/replicates/2d25e122-54a8-4de5-bb7b-162e133799c9/
/experiments/ENCSR687HYO/	ENCSR687HYO	ChIP-seq	Control ChIP-seq	Control		liver male adult (31 year)	liver		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF816XEW/,/files/ENCFF229EVL/,/files/ENCFF187VUX/,/files/ENCFF752PGK/,/files/ENCFF258MKZ/,/files/ENCFF536TJU/	ENCBS097LXO	1	1		Homo sapiens	adult	31	year										/replicates/3c963e91-ea1e-4b0e-9bcd-5fe91a0a3504/
/experiments/ENCSR236NLU/	ENCSR236NLU	ChIP-seq	Control ChIP-seq	Control		liver female adult (25 years)	liver		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF395GOL/,/files/ENCFF882MTE/,/files/ENCFF573APN/,/files/ENCFF955NVU/,/files/ENCFF094CTI/,/files/ENCFF353GXA/	ENCBS631TVY	1	1		Homo sapiens	adult	25	year										/replicates/c1e1544b-2608-465b-808f-b05fa3887aca/
/experiments/ENCSR247XFQ/	ENCSR247XFQ	ChIP-seq	Control ChIP-seq	Control		breast epithelium female adult (53 years)	breast epithelium		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF245VNV/,/files/ENCFF148HHK/,/files/ENCFF636AYA/,/files/ENCFF535AIZ/,/files/ENCFF512VDU/,/files/ENCFF760UJW/,/files/ENCFF603SIX/,/files/ENCFF373ISI/	ENCBS433LAO	1	1		Homo sapiens	adult	53	year										/replicates/c0f5f17f-969a-46ac-aa19-448cd2f7387f/
/experiments/ENCSR688CIB/	ENCSR688CIB	ChIP-seq	Control ChIP-seq	Control		psoas muscle male adult (34 years)	psoas muscle		Bing Ren, UCSD	Roadmap	released	/files/ENCFF609CWE/,/files/ENCFF219ZTD/,/files/ENCFF493KOY/,/files/ENCFF171PZA/,/files/ENCFF737ZCN/,/files/ENCFF562IBE/,/files/ENCFF745UCV/,/files/ENCFF127SFN/	ENCBS138TCD	1	1,2		Homo sapiens	adult	34	year										/replicates/02b1b0b2-d7af-4ad8-8cb3-90963d646209/,/replicates/c7dd299e-1502-4cc4-9da5-0704e0267d10/
/experiments/ENCSR000EZG/	ENCSR000EZG	ChIP-seq	Control ChIP-seq	Control		HeLa-S3	HeLa-S3	Control ChIP-seq on human HeLa-S3 control naked DNA	Sherman Weissman, Yale	ENCODE	released	/files/ENCFF000XFY/,/files/ENCFF000XFZ/,/files/ENCFF000XGA/,/files/ENCFF000XGB/,/files/ENCFF000XJD/,/files/ENCFF000XJE/,/files/ENCFF000XJG/,/files/ENCFF736EYF/,/files/ENCFF973RIY/,/files/ENCFF484GNC/,/files/ENCFF121KUJ/,/files/ENCFF813HOR/,/files/ENCFF019TTG/	ENCBS637AAA	3,1,2	1		Homo sapiens	adult	31	year										/replicates/455657a4-79b2-4fa3-8f1b-d65720962c8b/,/replicates/5b9b6d13-5997-4a65-8e8c-9f89b29bf5d5/,/replicates/d1a2964a-d504-4436-ab9d-3bf3bbb2e90d/
/experiments/ENCSR909GTY/	ENCSR909GTY	ChIP-seq	Control ChIP-seq	Control		A549 treated with 100 nM dexamethasone for 7 hours	A549	Control ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 7 hours.	Tim Reddy, Duke	GGR	released	/files/ENCFF933AQG/,/files/ENCFF983MUT/,/files/ENCFF664SQT/,/files/ENCFF458HLD/,/files/ENCFF969ZZQ/,/files/ENCFF049LAK/	ENCBS485DRF,ENCBS794GVB,ENCBS293DPI	1,2,3	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			7	hour				/replicates/5a37b22e-e928-4708-8b98-d89699b87578/,/replicates/e870ce55-114b-4d9c-b137-8844753b19e2/,/replicates/7157bb55-1486-48f7-9fdf-f062c433f1f1/
/experiments/ENCSR541DBO/	ENCSR541DBO	ChIP-seq	Control ChIP-seq	Control		small intestine male embryo (108 days)	small intestine		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF060SCO/,/files/ENCFF611OKI/,/files/ENCFF155BZF/,/files/ENCFF577WJK/,/files/ENCFF076PCE/,/files/ENCFF384HEG/,/files/ENCFF019FWR/,/files/ENCFF798UTW/	ENCBS054KUO	1	2		Homo sapiens	embryonic	108	day										/replicates/a94c2a38-4713-47ff-93c2-a70e1687ab6e/
/experiments/ENCSR000FBA/	ENCSR000FBA	ChIP-seq	Control ChIP-seq	Control		K562 treated with Interferon gamma for 6 hours	K562	Control ChIP-seq on human K562 treated with IFNg for 6 hours	Sherman Weissman, Yale	ENCODE	released	/files/ENCFF000YPZ/,/files/ENCFF000YQJ/,/files/ENCFF000YQM/,/files/ENCFF934ICB/,/files/ENCFF331ARQ/,/files/ENCFF583HKO/,/files/ENCFF482LDC/	ENCBS789AAA	1	1		Homo sapiens	adult	53	year	Interferon gamma	UniProtKB:P01579			6.0	hour				/replicates/7bd0b861-8856-4d53-9765-e96c71c8c2a5/
/experiments/ENCSR436QMA/	ENCSR436QMA	ChIP-seq	Control ChIP-seq	Control		GM12878	GM12878	Reverse Crosslink Control ChIP-seq on human GM12878 (fragmentation date 01-30-14)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF388PFA/,/files/ENCFF166VXQ/,/files/ENCFF768JXC/,/files/ENCFF082GGD/,/files/ENCFF145UTL/	ENCBS057BBL	13	1		Homo sapiens	adult	unknown											/replicates/77b2b3ce-201d-4936-a443-138ceac2ab1a/
/experiments/ENCSR511PAE/	ENCSR511PAE	ChIP-seq	Control ChIP-seq	Control		MCF-7	MCF-7	Reverse Crosslink ControlChIP-seq on human MCF-7 (fragmentation date 03-05-14)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF926OKC/,/files/ENCFF752XCV/,/files/ENCFF423QHQ/,/files/ENCFF719QWF/,/files/ENCFF018PFX/	ENCBS530DHL	7	1		Homo sapiens	adult	69	year										/replicates/83ce3c84-3a2b-489c-afb6-fa8c06a7a1ee/
/experiments/ENCSR690JTW/	ENCSR690JTW	ChIP-seq	Control ChIP-seq	Control		A549 treated with 100 nM dexamethasone for 4 hours	A549	Control ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.	Tim Reddy, Duke	GGR	released	/files/ENCFF472KMS/,/files/ENCFF991CBW/,/files/ENCFF583DKO/,/files/ENCFF455UAB/,/files/ENCFF887YTT/,/files/ENCFF081TBO/	ENCBS880JFJ,ENCBS527MAH,ENCBS034OEE	1,3,2	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			4	hour				/replicates/61c0586a-f782-4a81-ae7e-d7b821ce9e88/,/replicates/7f4e2071-67c8-4a28-b834-fe60c2b2cf4c/,/replicates/18bc5a57-63eb-4860-a050-ce890beeecc1/
/experiments/ENCSR300ZUS/	ENCSR300ZUS	ChIP-seq	Control ChIP-seq	Control		B cell male adult (37 years)	B cell		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF468PMI/,/files/ENCFF046EFX/,/files/ENCFF312GXL/,/files/ENCFF457SGX/,/files/ENCFF373SDS/,/files/ENCFF358JWK/,/files/ENCFF886AXE/	ENCBS010LQV	1	2		Homo sapiens	adult	37	year										/replicates/2bcf16ab-cb53-4d0b-9f27-d7b3a0ba1701/
/experiments/ENCSR610GTD/	ENCSR610GTD	ChIP-seq	Control ChIP-seq	Control		MCF-7	MCF-7	Reverse Crosslink Control ChIP-seq on human MCF-7 (fragmentation date 02-24-14)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF418RCM/,/files/ENCFF381LXJ/,/files/ENCFF332HES/,/files/ENCFF853BBD/,/files/ENCFF827FND/,/files/ENCFF667XXT/	ENCBS143XXF	6	1		Homo sapiens	adult	69	year										/replicates/802f8014-39b1-4b17-9458-931515918910/
/experiments/ENCSR121MVZ/	ENCSR121MVZ	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using CRISPR	K562	Input control ChIP-seq on human eGFP-ZNF639 tagged K562 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF845FUC/,/files/ENCFF184BAC/,/files/ENCFF387LKO/,/files/ENCFF574IJZ/,/files/ENCFF384QXX/,/files/ENCFF635ZZS/	ENCBS851CNL	1	1		Homo sapiens	adult	53	year										/replicates/97545a44-c6eb-4dc0-9b88-3b01fe818f90/
/experiments/ENCSR965XFJ/	ENCSR965XFJ	ChIP-seq	Control ChIP-seq	Control		MCF-7 genetically modified using stable transfection	MCF-7	Input control ChIP-seq on human eGFP-CEBPG tagged MCF7 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF492ZLW/,/files/ENCFF787HQI/,/files/ENCFF450MML/,/files/ENCFF877EAV/,/files/ENCFF640BTE/	ENCBS467NVT	1	1		Homo sapiens	adult	69	year										/replicates/634a0269-ebfb-4f3d-8b4a-e0c9b6e71fc4/
/experiments/ENCSR000DLH/	ENCSR000DLH	ChIP-seq	Control ChIP-seq	Control		GM20000	GM20000	Control ChIP-seq on human GM20000	Vishwanath Iyer, UTA	ENCODE	released	/files/ENCFF000RRT/,/files/ENCFF000RRU/,/files/ENCFF000RTH/,/files/ENCFF906RZN/,/files/ENCFF615YNZ/,/files/ENCFF515AXB/,/files/ENCFF314ZWW/	ENCBS223AAA	1	1		Homo sapiens	child	1	year										/replicates/5e91b2d8-ef8d-4597-9ed1-e40328913e08/
/experiments/ENCSR557SDQ/	ENCSR557SDQ	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-HINFP tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF109VCO/,/files/ENCFF217VQE/,/files/ENCFF241ECN/,/files/ENCFF180DLN/,/files/ENCFF485XVB/,/files/ENCFF596JNR/	ENCBS422ZTW	1	1		Homo sapiens	adult	53	year										/replicates/5a3da9af-4a08-4032-be36-e2b60888ecb0/
/experiments/ENCSR000DXM/	ENCSR000DXM	ChIP-seq	Control ChIP-seq	Control		SK-N-MC	SK-N-MC	Control ChIP-seq on human SK-N-MC	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HXE/,/files/ENCFF001HXG/,/files/ENCFF001HXQ/,/files/ENCFF713HLH/,/files/ENCFF854RRT/,/files/ENCFF194QOM/,/files/ENCFF003YND/	ENCBS400ENC	1	1		Homo sapiens	child	14	year										/replicates/fac5bb09-549c-4fc4-88d0-1a9308da1605/
/experiments/ENCSR825KUF/	ENCSR825KUF	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-CEBPG tagged K562 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF759XCU/,/files/ENCFF726JBF/,/files/ENCFF348XCG/,/files/ENCFF075EEP/,/files/ENCFF271VSQ/,/files/ENCFF037PYE/	ENCBS008URG	1	1		Homo sapiens	adult	53	year										/replicates/0585ffe6-4a2a-4d61-b3aa-7608f27fcd02/
/experiments/ENCSR328BXP/	ENCSR328BXP	ChIP-seq	Control ChIP-seq	Control		A549 treated with 100 nM dexamethasone for 10 hours	A549	Control ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.	Tim Reddy, Duke	GGR	released	/files/ENCFF927VIV/,/files/ENCFF464RUY/,/files/ENCFF501PIN/,/files/ENCFF069PUL/,/files/ENCFF211SRS/,/files/ENCFF782LQS/	ENCBS985AGQ,ENCBS102TQY,ENCBS013HOT	1,2,3	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			10	hour				/replicates/fd885e6c-6947-4b0b-97b0-f27d46d877bf/,/replicates/2e3f1789-b886-45c8-ac25-f230255bbeab/,/replicates/03fabfa2-b4bc-4739-a538-20abb4224bff/
/experiments/ENCSR606XES/	ENCSR606XES	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using CRISPR	K562	Input control ChIP-seq on human eGFP-ZNF589 tagged K562 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF065IKL/,/files/ENCFF373VKP/,/files/ENCFF743HYF/,/files/ENCFF646GDE/,/files/ENCFF604MCA/	ENCBS609DLP	1	1		Homo sapiens	adult	53	year										/replicates/dff92417-896e-4725-ab6c-ad46da70d1eb/
/experiments/ENCSR000DRA/	ENCSR000DRA	ChIP-seq	Control ChIP-seq	Control		GM12864	GM12864	Control ChIP-seq on human GM12864	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HBZ/,/files/ENCFF001HCA/,/files/ENCFF001HCM/,/files/ENCFF749RTG/,/files/ENCFF219TDW/,/files/ENCFF675VCI/,/files/ENCFF437XQZ/	ENCBS395VNK	1	1		Homo sapiens	unknown	unknown											/replicates/75aef3d5-f47f-4b12-9931-59a3d428ec88/
/experiments/ENCSR088SOR/	ENCSR088SOR	ChIP-seq	Control ChIP-seq	Control		A549 treated with 100 nM dexamethasone for 2 hours	A549	Control ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 2 hours.	Tim Reddy, Duke	GGR	released	/files/ENCFF973HXW/,/files/ENCFF762RDU/,/files/ENCFF448SPI/,/files/ENCFF171YYX/,/files/ENCFF631DES/,/files/ENCFF298EPS/	ENCBS173DBY,ENCBS535ZFG,ENCBS057UPO	1,3,2	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			2	hour				/replicates/9a02b11f-49cb-4d99-b403-0d108958e2b0/,/replicates/ce261149-c102-4f62-8c2f-c12213c2b8ed/,/replicates/1397d865-8faf-41a7-88a9-9d1c057ca8fd/
/experiments/ENCSR000DUN/	ENCSR000DUN	ChIP-seq	Control ChIP-seq	Control		HL-60	HL-60	Control ChIP-seq on human HL-60	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HOW/,/files/ENCFF001HOX/,/files/ENCFF001HPI/,/files/ENCFF151YAO/,/files/ENCFF337ZUN/,/files/ENCFF381QLN/,/files/ENCFF945XQT/	ENCBS869DKF	1	1		Homo sapiens	adult	36	year										/replicates/5c9d4cc6-d8f3-47c5-aa84-227023bd1465/
/experiments/ENCSR962GNR/	ENCSR962GNR	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-KLF13 tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF179TDC/,/files/ENCFF697PWI/,/files/ENCFF486HGM/,/files/ENCFF563OVT/,/files/ENCFF911DUX/,/files/ENCFF936BLQ/	ENCBS703NZF	1	1		Homo sapiens	adult	53	year										/replicates/a8195437-14a8-4e32-9892-87fae1f82f9a/
/experiments/ENCSR298DKW/	ENCSR298DKW	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-PYGO2 tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF552VYS/,/files/ENCFF422LHF/,/files/ENCFF427TUR/,/files/ENCFF004VBD/,/files/ENCFF664ACJ/,/files/ENCFF868RUE/	ENCBS500RNP	1	1		Homo sapiens	adult	53	year										/replicates/480446e9-80cf-46b4-83eb-37df3f0f837c/
/experiments/ENCSR810RRR/	ENCSR810RRR	ChIP-seq	Control ChIP-seq	Control		mesendoderm originated from H1	mesendoderm		Bing Ren, UCSD	Roadmap	released	/files/ENCFF763GIU/,/files/ENCFF250CGU/,/files/ENCFF449PVZ/,/files/ENCFF868KAC/,/files/ENCFF043ZLF/,/files/ENCFF621ETP/	ENCBS004CWA	1	1		Homo sapiens	embryonic	unknown											/replicates/2c1e7852-9f60-4ba0-b146-05c06aa2eb33/
/experiments/ENCSR150XYW/	ENCSR150XYW	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using CRISPR	K562	Input control ChIP-seq on human eGFP-ZNF197 tagged K562 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF236MFB/,/files/ENCFF159WTO/,/files/ENCFF977MTW/,/files/ENCFF486KWH/,/files/ENCFF115YFR/	ENCBS309IBB	1	1		Homo sapiens	adult	53	year										/replicates/e5932316-958c-43ee-aeda-869b86f221fb/
/experiments/ENCSR414HEF/	ENCSR414HEF	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-ZNF83 tagged K562 cell line.	Kevin White, UChicago	ENCODE	released	/files/ENCFF490JGY/,/files/ENCFF278ATS/,/files/ENCFF285NOA/,/files/ENCFF351MPC/,/files/ENCFF568OMP/	ENCBS285PHZ	1	1		Homo sapiens	adult	53	year										/replicates/7ec6eb99-95cb-4c85-984f-dcaac63eb9e2/
/experiments/ENCSR236FPN/	ENCSR236FPN	ChIP-seq	Control ChIP-seq	Control		HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	Input ChIP-seq on eGFP-ZEB2 tagged human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF612YLD/,/files/ENCFF212MYS/,/files/ENCFF936VJO/,/files/ENCFF720PHL/,/files/ENCFF759XQX/,/files/ENCFF606FCB/	ENCBS768DUW	1	1		Homo sapiens	embryonic	unknown											/replicates/d0a9dab3-988c-4c45-b0d3-facd4af8592b/
/experiments/ENCSR652ULP/	ENCSR652ULP	ChIP-seq	Control ChIP-seq	Control		right cardiac atrium male adult (34 years)	right cardiac atrium		Bing Ren, UCSD	Roadmap	released	/files/ENCFF597CXC/,/files/ENCFF738TJZ/,/files/ENCFF301ZNZ/,/files/ENCFF439ZXH/,/files/ENCFF896AXY/,/files/ENCFF802YCN/	ENCBS428GZS	1	1		Homo sapiens	adult	34	year										/replicates/320a3466-07b9-4372-aee2-e6e4a78b2d17/
/experiments/ENCSR000DWG/	ENCSR000DWG	ChIP-seq	Control ChIP-seq	Control		LNCaP clone FGC	LNCaP clone FGC	Control ChIP-seq on human LNCaP	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HTQ/,/files/ENCFF001HTR/,/files/ENCFF001HUC/,/files/ENCFF234IPE/,/files/ENCFF805AGC/,/files/ENCFF727JXX/,/files/ENCFF183VCQ/	ENCBS235TSM	1	1		Homo sapiens	adult	50	year										/replicates/3ed15fcb-3295-4b84-8e75-09b588bfa226/
/experiments/ENCSR893CBH/	ENCSR893CBH	ChIP-seq	Control ChIP-seq	Control		iPS DF 6.9	iPS DF 6.9		Bing Ren, UCSD	Roadmap	released	/files/ENCFF006YUD/,/files/ENCFF145XRU/,/files/ENCFF686HYV/,/files/ENCFF270UQK/,/files/ENCFF996SEF/,/files/ENCFF177OHO/	ENCBS586ZNR	1	1		Homo sapiens	newborn	unknown											/replicates/492df4e2-6d61-4857-b34c-99bb4990254b/
/experiments/ENCSR776RXA/	ENCSR776RXA	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-POLR2H tagged K562 cell ine.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF231GDH/,/files/ENCFF026HSI/,/files/ENCFF096LLU/,/files/ENCFF469YUW/,/files/ENCFF299CFZ/,/files/ENCFF448DJP/	ENCBS687TWN	1	1		Homo sapiens	adult	53	year										/replicates/cb044702-916b-44b4-bb7d-3018f48e94b8/
/experiments/ENCSR000EZI/	ENCSR000EZI	ChIP-seq	Control ChIP-seq	Control		HeLa-S3	HeLa-S3	Control ChIP-seq on human HeLa-S3 control MNase	Sherman Weissman, Yale	ENCODE	released	/files/ENCFF000XFP/,/files/ENCFF000XFQ/,/files/ENCFF000XFR/,/files/ENCFF000XHJ/,/files/ENCFF000XHP/,/files/ENCFF543CJM/,/files/ENCFF610OXJ/,/files/ENCFF796KNY/,/files/ENCFF369VWX/	ENCBS637AAA	2,1	1		Homo sapiens	adult	31	year										/replicates/958b368e-243c-47e5-a3fb-6cd02071a076/,/replicates/df5085a3-2383-4b59-91f1-d3a963ce356f/
/experiments/ENCSR283BPT/	ENCSR283BPT	ChIP-seq	Control ChIP-seq	Control		brain female embryo (96 days)	brain		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF946PKI/,/files/ENCFF772UAR/,/files/ENCFF228WDT/,/files/ENCFF607JHY/,/files/ENCFF465RHU/	ENCBS085JJM	1	1		Homo sapiens	embryonic	96	day										/replicates/0526db4e-0a83-48ad-b186-1eb8887c65e1/
/experiments/ENCSR000EDR/	ENCSR000EDR	ChIP-seq	Control ChIP-seq	goat-IgG-control		HepG2	HepG2	Control ChIP-seq on human HepG2 ChIP-seq IgG-goat produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000XSD/,/files/ENCFF000XSE/,/files/ENCFF000XSI/,/files/ENCFF000XSG/,/files/ENCFF659OAL/,/files/ENCFF604FHH/,/files/ENCFF125NKU/,/files/ENCFF702VTX/	ENCBS638AAA	1,2	1	ENCAB000AOI	Homo sapiens	child	15	year										/replicates/8fbd1b4a-03ed-4a44-b76b-c589b9698030/,/replicates/c87e1bd0-c23e-4d4a-9d36-b679073d611b/
/experiments/ENCSR910NJG/	ENCSR910NJG	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-NFE2L1 tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF062ZWZ/,/files/ENCFF203GDE/,/files/ENCFF671HJP/,/files/ENCFF316EBF/,/files/ENCFF500BKR/,/files/ENCFF350IRK/	ENCBS918KOX	1	1		Homo sapiens	adult	53	year										/replicates/9ae75735-049b-441c-8317-b4cf0a1055b2/
/experiments/ENCSR799TWV/	ENCSR799TWV	ChIP-seq	Control ChIP-seq	Control		adrenal gland female adult (30 years)	adrenal gland		Bing Ren, UCSD	Roadmap	released	/files/ENCFF148FBA/,/files/ENCFF880KDO/,/files/ENCFF527MYS/,/files/ENCFF499KZH/,/files/ENCFF182KET/,/files/ENCFF947NTI/,/files/ENCFF078ACZ/	ENCBS428BRH	1	1,2		Homo sapiens	adult	30	year										/replicates/f3aeaf5d-6ec6-4a04-9ba9-c6abc39adece/,/replicates/69af8de9-5195-4689-a39d-e4e96f3fb4e2/
/experiments/ENCSR174MHI/	ENCSR174MHI	ChIP-seq	Control ChIP-seq	Control		H9	H9		Bing Ren, UCSD	Roadmap	released	/files/ENCFF932SXR/,/files/ENCFF487VQV/,/files/ENCFF568TAP/,/files/ENCFF255BZQ/,/files/ENCFF734TEC/,/files/ENCFF788BCG/	ENCBS277KDR	1	1		Homo sapiens	embryonic	5	day										/replicates/07cabeb5-7e6f-4f9d-b5f5-176358174d6b/
/experiments/ENCSR085OAX/	ENCSR085OAX	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-PTTG1 tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF928URV/,/files/ENCFF760WPA/,/files/ENCFF950USL/,/files/ENCFF124STW/,/files/ENCFF680JEZ/,/files/ENCFF898KHD/	ENCBS405IFW	1	1		Homo sapiens	adult	53	year										/replicates/a1cc2390-5a49-4da7-8561-6f9824ee2cce/
